ID,Classe,Vitesse (px/s),Temps (s),X,Y
56,car,23.98,2.17,470,171
60,car,23.98,2.17,338,151
61,car,23.98,2.17,633,395
67,car,0.0,2.17,162,196
68,car,33.91,2.17,598,178
73,car,23.98,2.17,657,333
74,car,53.62,2.17,251,209
76,car,23.98,2.17,481,315
77,car,23.98,2.17,677,272
78,car,23.98,2.17,517,183
80,car,33.91,2.17,147,197
81,car,0.0,2.17,538,115
83,car,47.96,2.17,300,329
85,car,0.0,2.17,702,144
86,car,0.0,2.17,657,339
1,bus,23.98,2.21,495,254
2,car,0.0,2.21,345,308
3,car,23.98,2.21,637,409
4,car,23.98,2.21,448,375
5,car,0.0,2.21,275,325
6,car,0.0,2.21,406,405
7,car,23.98,2.21,176,404
8,car,0.0,2.21,217,225
9,car,0.0,2.21,668,311
10,car,23.98,2.21,6,386
11,car,0.0,2.21,308,326
12,car,47.96,2.21,468,324
13,car,33.91,2.21,500,315
14,car,23.98,2.21,567,210
15,car,33.91,2.21,117,221
16,car,33.91,2.21,61,317
17,car,0.0,2.21,674,230
18,car,33.91,2.21,650,379
19,bus,23.98,2.21,365,268
20,car,0.0,2.21,300,383
21,bus,0.0,2.21,52,213
22,car,0.0,2.21,551,237
23,truck,67.83,2.21,367,263
24,car,0.0,2.21,675,282
27,car,23.98,2.21,511,144
35,car,23.98,2.21,155,257
38,traffic light,0.0,2.21,110,63
44,traffic light,23.98,2.21,139,26
45,car,23.98,2.21,288,376
46,car,23.98,2.21,238,389
47,car,182.63,2.21,416,239
49,car,23.98,2.21,701,217
50,car,0.0,2.21,688,260
52,bus,23.98,2.21,51,219
53,car,67.83,2.21,327,235
55,bus,0.0,2.21,605,37
56,car,0.0,2.21,470,171
60,car,0.0,2.21,338,151
61,car,86.46,2.21,635,398
67,car,23.98,2.21,162,197
68,car,0.0,2.21,598,178
73,car,0.0,2.21,657,333
74,car,23.98,2.21,251,210
76,car,0.0,2.21,481,315
77,car,0.0,2.21,677,272
78,car,23.98,2.21,516,183
80,car,33.91,2.21,146,198
81,car,0.0,2.21,538,115
83,car,53.62,2.21,302,328
85,car,0.0,2.21,702,144
86,car,23.98,2.21,657,338
1,bus,0.0,2.25,495,254
2,car,0.0,2.25,345,308
3,car,23.98,2.25,636,409
4,car,33.91,2.25,449,374
5,car,0.0,2.25,275,325
6,car,23.98,2.25,407,405
7,car,0.0,2.25,176,404
8,car,0.0,2.25,217,225
9,car,23.98,2.25,669,311
10,car,23.98,2.25,6,387
11,car,23.98,2.25,308,325
12,car,23.98,2.25,467,324
13,car,23.98,2.25,501,315
14,car,0.0,2.25,567,210
15,car,0.0,2.25,117,221
16,car,47.96,2.25,59,317
17,car,23.98,2.25,675,230
18,car,0.0,2.25,650,379
19,bus,33.91,2.25,366,267
20,car,0.0,2.25,300,383
21,bus,23.98,2.25,51,213
22,car,0.0,2.25,551,237
23,truck,101.74,2.25,370,260
24,car,0.0,2.25,675,282
27,car,23.98,2.25,510,144
35,car,53.62,2.25,153,258
38,traffic light,0.0,2.25,110,63
44,traffic light,0.0,2.25,139,26
45,car,23.98,2.25,289,376
46,car,23.98,2.25,239,389
47,car,0.0,2.25,416,239
49,car,0.0,2.25,701,217
50,car,0.0,2.25,688,260
52,bus,23.98,2.25,51,220
53,car,53.62,2.25,329,236
55,bus,23.98,2.25,605,36
56,car,23.98,2.25,470,170
60,car,0.0,2.25,338,151
61,car,75.83,2.25,634,395
67,car,0.0,2.25,162,197
68,car,0.0,2.25,598,178
73,car,0.0,2.25,657,333
74,car,33.91,2.25,250,211
76,car,0.0,2.25,481,315
77,car,33.91,2.25,678,271
78,car,33.91,2.25,515,182
80,car,23.98,2.25,145,198
81,car,0.0,2.25,538,115
83,car,23.98,2.25,303,328
85,car,0.0,2.25,702,144
86,car,0.0,2.25,657,338
1,bus,33.91,2.29,496,253
2,car,0.0,2.29,345,308
3,car,0.0,2.29,636,409
4,car,23.98,2.29,450,374
5,car,23.98,2.29,276,325
6,car,0.0,2.29,407,405
7,car,23.98,2.29,176,403
8,car,33.91,2.29,216,226
9,car,23.98,2.29,669,310
10,car,23.98,2.29,5,387
11,car,0.0,2.29,308,325
12,car,0.0,2.29,467,324
13,car,0.0,2.29,501,315
14,car,0.0,2.29,567,210
15,car,23.98,2.29,116,221
16,car,33.91,2.29,58,318
17,car,0.0,2.29,675,230
18,car,33.91,2.29,649,380
19,car,0.0,2.29,366,267
20,car,0.0,2.29,300,383
21,bus,0.0,2.29,51,213
22,car,0.0,2.29,551,237
23,truck,86.46,2.29,372,257
24,car,23.98,2.29,675,281
27,car,0.0,2.29,510,144
35,car,23.98,2.29,152,258
38,traffic light,0.0,2.29,110,63
44,traffic light,0.0,2.29,139,26
45,car,33.91,2.29,290,375
46,car,23.98,2.29,238,389
47,car,0.0,2.29,416,239
49,car,0.0,2.29,701,217
50,car,0.0,2.29,688,260
52,bus,0.0,2.29,51,220
53,car,67.83,2.29,331,238
55,bus,0.0,2.29,605,36
56,car,23.98,2.29,470,171
60,car,0.0,2.29,338,151
61,car,23.98,2.29,634,394
67,car,0.0,2.29,162,197
68,car,33.91,2.29,599,179
73,car,23.98,2.29,657,332
74,car,23.98,2.29,249,211
76,car,23.98,2.29,481,314
77,car,0.0,2.29,678,271
78,car,47.96,2.29,513,182
80,car,0.0,2.29,145,198
81,car,0.0,2.29,538,115
83,car,53.62,2.29,305,327
85,car,0.0,2.29,702,144
86,car,0.0,2.29,657,338
1,bus,23.98,2.34,496,252
2,car,23.98,2.34,346,308
3,car,23.98,2.34,637,409
4,car,0.0,2.34,450,374
5,car,0.0,2.34,276,325
6,car,23.98,2.34,407,404
7,car,0.0,2.34,176,403
8,car,23.98,2.34,216,227
9,car,23.98,2.34,669,311
10,car,23.98,2.34,5,388
11,car,86.46,2.34,311,323
12,car,53.62,2.34,469,323
13,car,33.91,2.34,502,314
14,car,0.0,2.34,567,210
15,car,33.91,2.34,115,222
16,car,33.91,2.34,57,319
17,car,0.0,2.34,675,230
18,car,0.0,2.34,649,380
19,car,23.98,2.34,367,267
20,car,0.0,2.34,300,383
21,bus,0.0,2.34,51,213
22,car,0.0,2.34,551,237
23,bus,214.48,2.34,368,265
24,car,0.0,2.34,675,281
27,car,0.0,2.34,510,144
35,car,53.62,2.34,151,260
38,traffic light,0.0,2.34,110,63
44,traffic light,0.0,2.34,139,26
45,car,23.98,2.34,290,374
46,car,23.98,2.34,239,389
47,car,23.98,2.34,417,239
49,car,0.0,2.34,701,217
50,car,0.0,2.34,688,260
52,bus,23.98,2.34,51,221
53,car,33.91,2.34,332,239
55,bus,0.0,2.34,605,36
56,car,23.98,2.34,470,170
60,car,23.98,2.34,337,151
61,car,0.0,2.34,634,394
67,car,0.0,2.34,162,197
68,car,0.0,2.34,599,179
73,car,0.0,2.34,657,332
74,car,71.94,2.34,246,211
76,car,0.0,2.34,481,314
77,car,0.0,2.34,678,271
78,car,0.0,2.34,513,182
80,car,33.91,2.34,144,199
81,car,0.0,2.34,538,115
83,car,47.96,2.34,307,327
85,car,0.0,2.34,702,144
86,car,0.0,2.34,657,338
1,bus,23.98,2.38,496,251
2,car,0.0,2.38,346,308
3,car,0.0,2.38,637,409
4,car,33.91,2.38,451,373
5,car,23.98,2.38,276,324
6,car,23.98,2.38,408,404
7,car,0.0,2.38,176,403
8,car,0.0,2.38,216,227
9,car,23.98,2.38,668,311
10,car,0.0,2.38,5,388
11,car,67.83,2.38,313,321
12,car,0.0,2.38,469,323
13,car,0.0,2.38,502,314
14,car,0.0,2.38,567,210
15,car,23.98,2.38,114,222
16,car,0.0,2.38,57,319
17,car,0.0,2.38,675,230
18,car,33.91,2.38,648,381
19,car,23.98,2.38,366,267
20,car,1367.7,2.38,302,326
21,bus,23.98,2.38,51,214
22,car,23.98,2.38,552,237
23,bus,0.0,2.38,368,265
24,car,0.0,2.38,675,281
27,car,0.0,2.38,510,144
35,car,47.96,2.38,149,260
38,traffic light,0.0,2.38,110,63
44,traffic light,23.98,2.38,139,27
45,car,23.98,2.38,290,373
46,car,23.98,2.38,240,389
47,car,23.98,2.38,417,238
49,car,0.0,2.38,701,217
50,car,0.0,2.38,688,260
52,bus,33.91,2.38,50,222
53,car,67.83,2.38,334,241
55,bus,0.0,2.38,605,36
56,car,23.98,2.38,469,170
60,car,0.0,2.38,337,151
61,car,33.91,2.38,635,393
67,car,23.98,2.38,161,197
68,car,0.0,2.38,599,179
73,car,0.0,2.38,657,332
74,car,23.98,2.38,245,211
76,car,0.0,2.38,481,314
77,car,23.98,2.38,678,270
78,car,0.0,2.38,513,182
80,car,33.91,2.38,143,200
81,car,0.0,2.38,538,115
83,car,33.91,2.38,308,326
85,car,0.0,2.38,702,144
86,car,23.98,2.38,657,337
87,car,0,2.38,247,400
1,bus,0.0,2.42,496,251
2,car,0.0,2.42,346,308
3,car,0.0,2.42,637,409
4,car,33.91,2.42,450,372
5,car,23.98,2.42,277,324
6,car,23.98,2.42,407,404
7,car,0.0,2.42,176,403
8,car,33.91,2.42,215,228
9,car,23.98,2.42,667,311
10,car,33.91,2.42,4,389
11,car,71.94,2.42,313,318
12,car,0.0,2.42,469,323
13,car,0.0,2.42,502,314
14,car,0.0,2.42,567,210
15,car,53.62,2.42,113,224
16,car,33.91,2.42,56,320
17,car,23.98,2.42,676,230
18,car,0.0,2.42,648,381
19,truck,23.98,2.42,367,267
20,car,75.83,2.42,303,323
21,bus,23.98,2.42,50,214
22,car,23.98,2.42,553,237
23,bus,0.0,2.42,368,265
24,car,0.0,2.42,675,281
27,car,0.0,2.42,510,144
35,car,33.91,2.42,148,261
38,traffic light,0.0,2.42,110,63
44,traffic light,0.0,2.42,139,27
45,car,33.91,2.42,291,372
46,car,33.91,2.42,241,388
47,car,0.0,2.42,417,238
49,car,23.98,2.42,702,217
50,car,0.0,2.42,688,260
52,bus,0.0,2.42,50,222
53,car,67.83,2.42,336,243
55,bus,23.98,2.42,606,36
56,car,0.0,2.42,469,170
60,car,0.0,2.42,337,151
61,car,0.0,2.42,635,393
67,car,23.98,2.42,161,198
68,car,0.0,2.42,599,179
73,car,23.98,2.42,657,331
74,car,33.91,2.42,244,212
76,car,0.0,2.42,481,314
77,car,0.0,2.42,678,270
78,car,23.98,2.42,512,182
80,car,23.98,2.42,142,200
81,car,23.98,2.42,539,115
83,car,47.96,2.42,310,326
85,car,0.0,2.42,702,144
86,car,23.98,2.42,657,336
87,car,129.14,2.42,249,405
1,bus,0.0,2.46,496,251
2,car,23.98,2.46,346,307
3,car,23.98,2.46,638,409
4,car,33.91,2.46,451,371
5,car,33.91,2.46,278,323
6,car,0.0,2.46,407,404
7,car,23.98,2.46,175,403
8,car,23.98,2.46,215,229
9,car,0.0,2.46,667,311
10,car,23.98,2.46,4,390
11,car,86.46,2.46,316,316
12,car,33.91,2.46,470,322
13,car,23.98,2.46,503,314
14,car,67.83,2.46,565,212
15,car,0.0,2.46,113,224
16,car,23.98,2.46,55,320
17,car,0.0,2.46,676,230
18,car,0.0,2.46,648,381
19,truck,33.91,2.46,366,266
20,car,95.92,2.46,303,319
21,bus,0.0,2.46,50,214
22,car,47.96,2.46,553,235
23,bus,23.98,2.46,368,264
24,car,0.0,2.46,675,281
27,car,23.98,2.46,510,145
35,car,0.0,2.46,148,261
38,traffic light,0.0,2.46,110,63
44,traffic light,0.0,2.46,139,27
45,car,23.98,2.46,291,371
46,car,23.98,2.46,241,387
47,car,0.0,2.46,417,238
49,car,23.98,2.46,702,216
50,car,0.0,2.46,688,260
52,bus,23.98,2.46,50,223
53,car,53.62,2.46,338,244
55,bus,0.0,2.46,606,36
56,car,0.0,2.46,469,170
60,car,0.0,2.46,337,151
61,car,23.98,2.46,635,392
67,car,0.0,2.46,161,198
68,car,2087.5,2.46,512,182
73,car,0.0,2.46,657,331
74,car,33.91,2.46,243,213
76,car,33.91,2.46,480,313
77,car,0.0,2.46,678,270
78,car,23.98,2.46,511,182
80,car,33.91,2.46,141,201
81,car,0.0,2.46,539,115
83,car,47.96,2.46,312,326
85,car,0.0,2.46,702,144
86,car,23.98,2.46,657,335
87,car,129.14,2.46,251,410
1,bus,0.0,2.5,496,251
2,car,0.0,2.5,346,307
3,car,0.0,2.5,638,409
4,car,47.96,2.5,451,369
5,car,0.0,2.5,278,323
6,car,0.0,2.5,407,404
7,car,23.98,2.5,176,403
8,car,23.98,2.5,215,230
9,car,0.0,2.5,667,311
10,car,23.98,2.5,3,390
11,car,33.91,2.5,317,315
12,car,33.91,2.5,471,321
13,car,23.98,2.5,503,313
14,car,0.0,2.5,565,212
15,car,23.98,2.5,113,223
16,car,33.91,2.5,54,321
17,car,0.0,2.5,676,230
18,car,33.91,2.5,647,382
19,truck,0.0,2.5,366,266
20,car,95.92,2.5,303,315
22,car,23.98,2.5,553,236
23,bus,23.98,2.5,367,264
24,car,0.0,2.5,675,281
27,car,23.98,2.5,509,145
35,car,23.98,2.5,147,261
38,traffic light,0.0,2.5,110,63
44,traffic light,0.0,2.5,139,27
45,car,33.91,2.5,292,372
46,car,33.91,2.5,242,386
47,car,0.0,2.5,417,238
49,car,0.0,2.5,702,216
50,car,0.0,2.5,688,260
52,bus,0.0,2.5,50,223
55,bus,0.0,2.5,606,36
56,car,0.0,2.5,469,170
60,car,23.98,2.5,336,151
61,car,23.98,2.5,636,392
67,car,0.0,2.5,161,198
68,car,23.98,2.5,511,182
73,car,0.0,2.5,657,331
74,car,0.0,2.5,243,213
76,car,0.0,2.5,480,313
77,car,0.0,2.5,678,270
78,car,23.98,2.5,510,182
80,car,23.98,2.5,140,201
81,car,0.0,2.5,539,115
83,car,53.62,2.5,314,325
85,car,0.0,2.5,702,144
86,car,0.0,2.5,657,335
87,car,122.27,2.5,252,415
1,bus,33.91,2.54,497,250
2,car,0.0,2.54,346,307
3,car,0.0,2.54,638,409
4,car,0.0,2.54,451,369
5,car,33.91,2.54,279,324
6,car,0.0,2.54,407,404
7,car,33.91,2.54,177,402
8,car,0.0,2.54,215,230
9,car,23.98,2.54,667,310
10,car,23.98,2.54,3,391
11,car,47.96,2.54,315,315
12,car,23.98,2.54,471,320
13,car,23.98,2.54,504,313
14,car,0.0,2.54,565,212
15,car,33.91,2.54,112,222
16,car,0.0,2.54,54,321
17,car,0.0,2.54,676,230
18,car,0.0,2.54,647,382
19,truck,0.0,2.54,366,266
20,car,98.87,2.54,304,311
22,car,0.0,2.54,553,236
23,bus,23.98,2.54,367,265
24,car,23.98,2.54,674,281
27,car,0.0,2.54,509,145
35,car,33.91,2.54,146,262
38,traffic light,0.0,2.54,110,63
44,traffic light,0.0,2.54,139,27
45,car,47.96,2.54,294,372
46,car,0.0,2.54,242,386
47,car,0.0,2.54,417,238
49,car,0.0,2.54,702,216
50,car,23.98,2.54,687,260
52,bus,33.91,2.54,49,224
55,bus,0.0,2.54,606,36
56,car,23.98,2.54,468,170
60,car,0.0,2.54,336,151
61,car,33.91,2.54,635,393
67,car,0.0,2.54,161,198
68,car,33.91,2.54,510,181
73,car,23.98,2.54,657,330
74,car,0.0,2.54,243,213
76,car,167.86,2.54,487,313
77,car,0.0,2.54,678,270
78,car,0.0,2.54,510,182
80,car,53.62,2.54,138,202
81,car,0.0,2.54,539,115
83,car,23.98,2.54,315,325
85,car,0.0,2.54,702,144
86,car,0.0,2.54,657,335
87,car,129.14,2.54,254,420
1,bus,0.0,2.59,497,250
2,car,0.0,2.59,346,307
3,car,0.0,2.59,638,409
4,car,23.98,2.59,451,370
5,car,23.98,2.59,279,325
6,car,33.91,2.59,408,403
7,car,0.0,2.59,177,402
8,car,23.98,2.59,215,231
9,car,23.98,2.59,667,309
10,car,23.98,2.59,2,391
11,car,23.98,2.59,314,315
12,car,0.0,2.59,471,320
13,car,0.0,2.59,504,313
14,car,0.0,2.59,565,212
15,car,47.96,2.59,112,224
16,car,53.62,2.59,53,323
17,car,0.0,2.59,676,230
18,car,326.16,2.59,658,374
19,truck,0.0,2.59,366,266
20,car,71.94,2.59,304,308
22,car,23.98,2.59,553,235
23,truck,23.98,2.59,367,264
24,car,0.0,2.59,674,281
27,car,0.0,2.59,509,145
35,car,33.91,2.59,145,263
38,traffic light,0.0,2.59,110,63
44,traffic light,0.0,2.59,139,27
45,car,0.0,2.59,294,372
46,car,23.98,2.59,242,385
47,car,33.91,2.59,418,237
49,car,0.0,2.59,702,216
50,car,0.0,2.59,687,260
52,bus,23.98,2.59,49,225
55,bus,23.98,2.59,606,35
56,car,23.98,2.59,468,169
60,car,0.0,2.59,336,151
61,car,23.98,2.59,636,393
67,car,23.98,2.59,161,199
68,car,0.0,2.59,510,181
73,car,0.0,2.59,657,330
74,car,53.62,2.59,241,212
76,car,33.91,2.59,486,312
77,car,0.0,2.59,678,270
78,car,23.98,2.59,509,182
80,car,23.98,2.59,137,202
81,car,0.0,2.59,539,115
83,car,53.62,2.59,317,324
85,car,0.0,2.59,702,144
86,car,0.0,2.59,657,335
87,car,129.14,2.59,256,425
1,bus,0.0,2.63,497,250
2,car,23.98,2.63,347,307
3,car,33.91,2.63,637,408
4,car,0.0,2.63,451,370
5,car,0.0,2.63,279,325
6,car,0.0,2.63,408,403
7,car,33.91,2.63,178,401
8,car,23.98,2.63,215,232
9,car,0.0,2.63,667,309
10,car,23.98,2.63,2,392
11,car,33.91,2.63,313,316
12,car,23.98,2.63,471,319
13,car,23.98,2.63,504,312
14,car,0.0,2.63,565,212
15,car,23.98,2.63,111,224
16,car,23.98,2.63,53,324
17,car,0.0,2.63,676,230
18,car,23.98,2.63,659,374
19,truck,0.0,2.63,366,266
20,car,95.92,2.63,304,304
22,car,0.0,2.63,553,235
23,truck,23.98,2.63,366,264
24,car,0.0,2.63,674,281
27,car,0.0,2.63,509,145
35,car,33.91,2.63,146,264
38,traffic light,0.0,2.63,110,63
44,traffic light,23.98,2.63,139,28
45,car,23.98,2.63,294,371
46,car,0.0,2.63,242,385
47,car,0.0,2.63,418,237
49,car,0.0,2.63,702,216
50,car,0.0,2.63,687,260
52,bus,0.0,2.63,49,225
55,bus,0.0,2.63,606,35
56,car,0.0,2.63,468,169
60,car,23.98,2.63,336,152
61,car,23.98,2.63,637,393
67,car,0.0,2.63,161,199
68,car,23.98,2.63,511,181
73,car,0.0,2.63,657,330
74,car,47.96,2.63,241,214
76,car,0.0,2.63,486,312
77,car,0.0,2.63,678,270
78,car,33.91,2.63,508,181
80,car,47.96,2.63,135,202
81,car,0.0,2.63,539,115
83,car,47.96,2.63,319,324
85,car,0.0,2.63,702,144
86,car,23.98,2.63,657,334
87,car,107.24,2.63,258,429
1,bus,0.0,2.67,497,250
2,car,23.98,2.67,347,306
3,car,0.0,2.67,637,408
4,car,33.91,2.67,452,369
5,car,0.0,2.67,279,325
6,car,47.96,2.67,410,403
7,car,47.96,2.67,180,401
8,car,0.0,2.67,215,232
9,car,0.0,2.67,667,309
10,car,23.98,2.67,1,392
11,car,53.62,2.67,315,315
12,car,0.0,2.67,471,319
13,car,0.0,2.67,504,312
14,car,0.0,2.67,565,212
15,car,0.0,2.67,111,224
16,car,122.27,2.67,48,325
17,car,0.0,2.67,676,230
18,car,33.91,2.67,660,375
19,truck,23.98,2.67,366,265
20,car,579.5,2.67,326,314
22,car,23.98,2.67,553,234
23,truck,0.0,2.67,366,264
24,car,0.0,2.67,674,281
27,car,23.98,2.67,509,146
35,car,23.98,2.67,147,264
38,traffic light,0.0,2.67,110,63
44,traffic light,23.98,2.67,138,28
45,car,23.98,2.67,293,371
46,car,33.91,2.67,241,386
47,car,0.0,2.67,418,237
49,car,0.0,2.67,702,216
50,car,0.0,2.67,687,260
52,bus,23.98,2.67,49,226
55,bus,23.98,2.67,606,36
56,car,0.0,2.67,468,169
60,car,23.98,2.67,335,152
61,car,0.0,2.67,637,393
67,car,0.0,2.67,161,199
68,car,23.98,2.67,510,181
73,car,0.0,2.67,657,330
74,car,0.0,2.67,241,214
76,car,0.0,2.67,486,312
77,car,0.0,2.67,678,270
78,car,23.98,2.67,507,181
80,car,53.62,2.67,133,203
81,car,23.98,2.67,539,114
83,car,47.96,2.67,321,324
85,car,0.0,2.67,702,144
86,car,0.0,2.67,657,334
87,car,122.27,2.67,259,434
1,bus,0.0,2.71,497,250
2,car,0.0,2.71,347,306
3,car,0.0,2.71,637,408
4,car,23.98,2.71,452,368
5,car,0.0,2.71,279,325
6,car,33.91,2.71,411,402
7,car,23.98,2.71,181,401
8,car,75.83,2.71,212,233
9,car,0.0,2.71,667,309
10,car,23.98,2.71,1,393
11,car,23.98,2.71,316,315
12,car,23.98,2.71,472,319
13,car,23.98,2.71,505,312
14,car,0.0,2.71,565,212
15,car,23.98,2.71,110,224
16,car,75.83,2.71,45,324
17,car,0.0,2.71,676,230
18,car,53.62,2.71,661,377
19,truck,0.0,2.71,366,265
20,car,86.46,2.71,329,312
22,car,0.0,2.71,553,234
23,truck,23.98,2.71,365,264
24,car,0.0,2.71,674,281
27,car,23.98,2.71,508,146
35,car,47.96,2.71,145,264
38,traffic light,0.0,2.71,110,63
44,traffic light,0.0,2.71,138,28
45,car,0.0,2.71,293,371
46,car,0.0,2.71,241,386
47,car,0.0,2.71,418,237
49,car,0.0,2.71,702,216
50,car,23.98,2.71,687,261
52,bus,23.98,2.71,48,226
55,bus,23.98,2.71,607,36
56,car,0.0,2.71,468,169
60,car,0.0,2.71,335,152
61,car,33.91,2.71,636,392
67,car,0.0,2.71,161,199
68,car,23.98,2.71,509,181
73,car,23.98,2.71,657,329
74,car,33.91,2.71,240,215
76,car,23.98,2.71,486,311
77,car,23.98,2.71,677,270
78,car,0.0,2.71,507,181
80,car,33.91,2.71,132,204
81,car,0.0,2.71,539,114
83,car,33.91,2.71,322,323
85,car,23.98,2.71,701,144
86,car,0.0,2.71,657,334
87,car,129.14,2.71,261,439
1,bus,23.98,2.75,497,249
2,car,0.0,2.75,347,306
3,car,0.0,2.75,637,408
4,car,47.96,2.75,452,366
5,car,0.0,2.75,279,325
6,car,23.98,2.75,412,402
7,car,23.98,2.75,182,401
8,car,47.96,2.75,214,233
9,car,0.0,2.75,667,309
10,car,0.0,2.75,1,393
11,car,23.98,2.75,317,315
12,car,0.0,2.75,472,319
13,car,23.98,2.75,505,311
14,car,23.98,2.75,565,211
15,car,23.98,2.75,110,225
16,car,33.91,2.75,44,325
17,car,0.0,2.75,676,230
18,car,0.0,2.75,661,377
19,truck,0.0,2.75,366,265
20,car,53.62,2.75,328,314
22,car,33.91,2.75,554,235
23,truck,0.0,2.75,365,264
24,car,0.0,2.75,674,281
27,car,0.0,2.75,508,146
35,car,0.0,2.75,145,264
38,traffic light,0.0,2.75,110,63
44,traffic light,0.0,2.75,138,28
45,car,0.0,2.75,293,371
46,car,0.0,2.75,241,386
47,car,0.0,2.75,418,237
49,car,86.46,2.75,699,214
50,car,0.0,2.75,687,261
52,bus,23.98,2.75,48,227
55,bus,23.98,2.75,607,37
56,car,23.98,2.75,467,169
60,car,0.0,2.75,335,152
61,car,23.98,2.75,637,392
67,car,33.91,2.75,160,200
68,car,0.0,2.75,509,181
73,car,0.0,2.75,657,329
74,car,23.98,2.75,239,215
76,car,0.0,2.75,486,311
77,car,0.0,2.75,677,270
78,car,23.98,2.75,506,181
80,car,23.98,2.75,131,204
81,car,0.0,2.75,539,114
83,car,47.96,2.75,324,323
85,car,0.0,2.75,701,144
86,car,23.98,2.75,657,333
87,car,129.14,2.75,263,444
92,car,0,2.75,409,414
1,bus,23.98,2.79,497,248
2,car,0.0,2.79,347,306
3,car,0.0,2.79,637,408
4,car,23.98,2.79,453,366
5,car,23.98,2.79,279,326
6,car,23.98,2.79,412,401
7,car,33.91,2.79,183,400
8,car,23.98,2.79,215,233
9,car,23.98,2.79,667,308
10,car,33.91,2.79,0,394
11,car,47.96,2.79,317,317
12,car,53.62,2.79,473,317
13,car,23.98,2.79,505,310
14,car,33.91,2.79,566,210
15,car,23.98,2.79,109,225
16,car,33.91,2.79,43,326
17,car,0.0,2.79,676,230
18,car,0.0,2.79,661,377
19,truck,23.98,2.79,367,265
20,car,0.0,2.79,328,314
22,car,23.98,2.79,554,234
23,truck,23.98,2.79,366,264
24,car,0.0,2.79,674,281
27,car,0.0,2.79,508,146
35,car,53.62,2.79,144,262
38,traffic light,0.0,2.79,110,63
44,traffic light,0.0,2.79,138,28
45,car,0.0,2.79,293,371
46,car,0.0,2.79,241,386
47,car,23.98,2.79,418,236
49,car,0.0,2.79,699,214
50,car,0.0,2.79,687,261
52,bus,0.0,2.79,48,227
55,bus,0.0,2.79,607,37
56,car,0.0,2.79,467,169
60,car,0.0,2.79,335,152
61,car,23.98,2.79,636,392
67,car,0.0,2.79,160,200
68,car,47.96,2.79,507,181
73,car,0.0,2.79,657,329
74,car,33.91,2.79,238,216
76,car,0.0,2.79,486,311
77,car,0.0,2.79,677,270
78,car,23.98,2.79,505,181
80,car,53.62,2.79,129,205
81,car,0.0,2.79,539,114
83,car,53.62,2.79,326,322
85,car,0.0,2.79,701,144
86,car,23.98,2.79,656,333
87,car,122.27,2.79,264,449
92,car,23.98,2.79,409,415
1,bus,23.98,2.84,498,248
2,car,23.98,2.84,348,306
3,car,0.0,2.84,637,408
4,car,23.98,2.84,452,366
5,car,23.98,2.84,280,326
6,car,23.98,2.84,413,401
7,car,0.0,2.84,183,400
8,car,23.98,2.84,215,234
9,car,0.0,2.84,667,308
10,car,23.98,2.84,0,395
11,car,33.91,2.84,316,318
12,car,23.98,2.84,474,317
13,car,0.0,2.84,505,310
14,car,0.0,2.84,566,210
15,car,0.0,2.84,109,225
16,car,23.98,2.84,42,326
17,car,0.0,2.84,676,230
18,car,0.0,2.84,661,377
19,truck,0.0,2.84,367,265
20,car,0.0,2.84,328,314
22,car,0.0,2.84,554,234
23,truck,0.0,2.84,366,264
24,car,0.0,2.84,674,281
27,car,0.0,2.84,508,146
35,car,33.91,2.84,143,263
38,traffic light,0.0,2.84,110,63
44,traffic light,0.0,2.84,138,28
45,car,23.98,2.84,293,370
46,car,23.98,2.84,242,386
47,car,23.98,2.84,419,236
49,car,0.0,2.84,699,214
50,car,0.0,2.84,687,261
52,bus,23.98,2.84,48,228
55,bus,0.0,2.84,607,37
56,car,23.98,2.84,467,168
60,car,23.98,2.84,334,152
61,car,23.98,2.84,635,392
67,car,1314.53,2.84,203,234
68,car,47.96,2.84,505,181
73,car,23.98,2.84,657,328
74,car,0.0,2.84,238,216
76,car,23.98,2.84,486,310
77,car,0.0,2.84,677,270
78,car,23.98,2.84,504,181
80,car,0.0,2.84,129,205
81,car,23.98,2.84,540,114
83,car,47.96,2.84,328,322
85,car,0.0,2.84,701,144
86,car,119.9,2.84,661,333
87,car,129.14,2.84,266,454
92,car,47.96,2.84,409,417
1,bus,0.0,2.88,498,248
2,car,23.98,2.88,348,305
3,car,0.0,2.88,637,408
4,car,47.96,2.88,452,364
5,car,23.98,2.88,280,327
6,car,47.96,2.88,415,401
7,car,23.98,2.88,183,401
8,car,33.91,2.88,216,235
9,car,23.98,2.88,667,307
10,car,0.0,2.88,0,395
11,car,47.96,2.88,316,320
12,car,23.98,2.88,474,316
13,car,23.98,2.88,505,309
14,car,23.98,2.88,566,209
15,car,23.98,2.88,108,225
16,car,23.98,2.88,42,327
17,car,0.0,2.88,676,230
18,car,23.98,2.88,662,377
19,truck,23.98,2.88,367,264
20,car,0.0,2.88,328,314
22,car,23.98,2.88,554,233
23,truck,0.0,2.88,366,264
27,car,23.98,2.88,508,147
35,car,33.91,2.88,142,264
38,traffic light,0.0,2.88,110,63
44,traffic light,0.0,2.88,138,28
45,car,0.0,2.88,293,370
46,car,23.98,2.88,243,386
47,car,0.0,2.88,419,236
49,car,0.0,2.88,699,214
50,car,0.0,2.88,687,261
52,bus,33.91,2.88,47,229
55,bus,0.0,2.88,607,37
