ID,Classe,Vitesse (px/s),Temps (s),X,Y
20,car,24.0,4.21,251,254
25,car,33.94,4.21,78,240
27,car,24.0,4.21,302,280
28,car,33.94,4.21,268,235
29,car,24.0,4.21,14,365
30,car,0.0,4.21,362,243
31,person,0.0,4.21,231,315
39,car,33.94,4.21,378,487
42,person,33.94,4.21,260,439
44,car,0.0,4.21,25,262
46,car,24.0,4.21,68,287
48,motorcycle,24.0,4.21,260,457
55,car,0.0,4.21,111,254
70,person,53.67,4.21,248,420
72,car,33.94,4.21,44,601
82,car,24.0,4.21,13,230
83,car,24.0,4.21,12,465
84,car,0.0,4.21,50,213
87,car,0.0,4.21,10,471
91,car,24.0,4.21,316,251
1,car,0.0,4.25,247,553
2,car,24.0,4.25,344,652
3,car,53.67,4.25,216,771
4,car,0.0,4.25,138,421
5,car,33.94,4.25,271,356
6,car,33.94,4.25,287,317
7,car,24.0,4.25,390,373
8,car,0.0,4.25,404,401
9,car,24.0,4.25,223,272
10,car,24.0,4.25,183,305
12,car,24.0,4.25,371,332
13,car,24.0,4.25,23,323
14,truck,0.0,4.25,195,476
15,car,0.0,4.25,197,473
18,car,24.0,4.25,156,358
19,car,24.0,4.25,416,237
20,car,0.0,4.25,251,254
25,car,0.0,4.25,78,240
27,car,0.0,4.25,302,280
28,car,24.0,4.25,269,235
29,car,24.0,4.25,14,366
30,car,0.0,4.25,362,243
31,person,24.0,4.25,232,315
39,car,24.0,4.25,377,487
42,person,33.94,4.25,259,438
44,car,0.0,4.25,25,262
46,car,24.0,4.25,68,286
48,motorcycle,24.0,4.25,259,457
55,car,0.0,4.25,111,254
70,person,33.94,4.25,247,419
72,car,33.94,4.25,45,602
82,car,33.94,4.25,12,231
83,car,24.0,4.25,12,466
84,car,0.0,4.25,50,213
87,car,0.0,4.25,10,471
91,car,53.67,4.25,318,252
1,car,24.0,4.29,246,553
2,car,24.0,4.29,344,653
3,car,53.67,4.29,217,773
4,car,0.0,4.29,138,421
5,car,0.0,4.29,271,356
6,car,48.0,4.29,287,319
7,car,0.0,4.29,390,373
8,car,33.94,4.29,403,402
9,car,24.0,4.29,224,272
10,car,24.0,4.29,184,305
12,car,24.0,4.29,372,332
13,car,24.0,4.29,23,324
14,truck,0.0,4.29,195,476
15,car,0.0,4.29,197,473
18,car,0.0,4.29,156,358
19,car,0.0,4.29,416,237
20,car,33.94,4.29,252,253
25,car,33.94,4.29,77,241
27,car,48.0,4.29,304,280
28,car,24.0,4.29,270,235
29,car,24.0,4.29,14,367
30,car,0.0,4.29,362,243
31,person,24.0,4.29,233,315
39,car,24.0,4.29,377,486
42,person,0.0,4.29,259,438
44,car,24.0,4.29,25,263
46,car,33.94,4.29,67,287
48,motorcycle,24.0,4.29,259,456
55,car,24.0,4.29,111,255
70,person,33.94,4.29,246,418
72,car,75.89,4.29,46,605
82,car,24.0,4.29,13,231
83,car,48.0,4.29,12,468
84,car,96.0,4.29,50,217
87,car,241.2,4.29,11,481
91,car,24.0,4.29,318,253
1,car,0.0,4.33,246,553
2,car,0.0,4.33,344,653
3,car,53.67,4.33,219,774
4,car,0.0,4.33,138,421
5,car,24.0,4.33,272,356
6,car,24.0,4.33,287,320
7,car,0.0,4.33,390,373
8,car,24.0,4.33,403,401
9,car,24.0,4.33,224,271
10,car,24.0,4.33,185,305
12,car,0.0,4.33,372,332
13,car,24.0,4.33,23,325
15,car,24.0,4.33,197,474
18,car,24.0,4.33,157,358
19,car,0.0,4.33,416,237
20,car,24.0,4.33,253,253
25,car,33.94,4.33,78,242
27,car,33.94,4.33,305,279
28,car,0.0,4.33,270,235
29,car,0.0,4.33,14,367
30,car,0.0,4.33,362,243
31,person,0.0,4.33,233,315
39,car,24.0,4.33,376,486
42,motorcycle,53.67,4.33,258,440
44,car,0.0,4.33,25,263
46,car,24.0,4.33,68,287
48,motorcycle,24.0,4.33,259,455
55,car,0.0,4.33,111,255
70,person,33.94,4.33,245,417
72,car,53.67,4.33,47,607
82,car,24.0,4.33,13,232
83,car,24.0,4.33,12,469
84,car,53.67,4.33,51,219
87,car,24.0,4.33,11,482
91,car,0.0,4.33,318,253
1,car,0.0,4.38,246,553
2,car,24.0,4.38,344,654
3,car,53.67,4.38,221,775
4,car,0.0,4.38,138,421
5,car,48.0,4.38,272,358
6,car,24.0,4.38,287,321
7,car,0.0,4.38,390,373
8,car,0.0,4.38,403,401
9,car,24.0,4.38,225,271
10,car,33.94,4.38,186,304
12,car,0.0,4.38,372,332
13,car,0.0,4.38,23,325
15,car,0.0,4.38,197,474
18,car,24.0,4.38,158,358
19,car,24.0,4.38,417,237
20,car,24.0,4.38,252,253
25,car,0.0,4.38,78,242
27,car,33.94,4.38,306,278
28,car,24.0,4.38,271,235
29,car,33.94,4.38,15,368
30,car,0.0,4.38,362,243
31,person,24.0,4.38,234,315
39,car,33.94,4.38,375,485
42,person,72.0,4.38,258,437
44,car,33.94,4.38,24,264
46,car,0.0,4.38,68,287
